,album,id,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id
4723,Kamikaze,1.0,Stepping Stone,Eminem,0.0305,0.616,309638.0,0.684,0.0,7.0,0.376,-6.032,1.0,0.311,179.503,4.0,0.312,3HNnxK7NgLXbDoxRZxNWiR
4724,Kamikaze,1.0,Not Alike (feat. Royce Da 5'9),Eminem,0.0692,0.904,288087.0,0.756,0.0,10.0,0.339,-3.746,1.0,0.32,140.005,4.0,0.342,3HNnxK7NgLXbDoxRZxNWiR
4725,Kamikaze,1.0,Kamikaze,Eminem,0.112,0.78,216029.0,0.808,0.0,2.0,0.329,-5.175,1.0,0.484,79.982,4.0,0.642,3HNnxK7NgLXbDoxRZxNWiR
4726,Kamikaze,1.0,Fall,Eminem,0.227,0.83,262494.0,0.546,0.0,1.0,0.112,-5.716,1.0,0.295,182.973,4.0,0.535,3HNnxK7NgLXbDoxRZxNWiR
4727,Kamikaze,1.0,Nice Guy (with Jessie Reyez),Eminem,0.0942,0.65,150802.0,0.639,0.0,8.0,0.135,-5.962,1.0,0.458,139.226,4.0,0.563,3HNnxK7NgLXbDoxRZxNWiR
4728,Kamikaze,1.0,Good Guy (feat. Jessie Reyez),Eminem,0.244,0.696,142192.0,0.634,0.0,9.0,0.437,-6.918,0.0,0.281,89.973,4.0,0.728,3HNnxK7NgLXbDoxRZxNWiR
4729,Kamikaze,1.0,Venom - Music From The Motion Picture,Eminem,0.0193,0.749,269554.0,0.794,0.0,0.0,0.543,-5.063,1.0,0.064,135.959,4.0,0.46,3HNnxK7NgLXbDoxRZxNWiR
4730,Recovery,7.0,Cold Wind Blows,Eminem,0.13,0.619,303733.0,0.972,0.0,11.0,0.782,-0.517,1.0,0.416,169.04,4.0,0.584,47BiFcV59TQi2s9SkBo2pb
4731,Recovery,7.0,Talkin’ 2 Myself,Eminem,0.0819,0.421,300427.0,0.963,0.0,4.0,0.5,-2.16,0.0,0.415,180.336,4.0,0.494,47BiFcV59TQi2s9SkBo2pb
4732,Recovery,7.0,On Fire,Eminem,0.101,0.724,213493.0,0.909,0.0,8.0,0.415,-4.349,1.0,0.287,91.904,4.0,0.558,47BiFcV59TQi2s9SkBo2pb
4733,Recovery,7.0,Won't Back Down,Eminem,0.0133,0.478,265907.0,0.951,2.21e-06,2.0,0.0533,-2.347,1.0,0.19,179.978,3.0,0.338,47BiFcV59TQi2s9SkBo2pb
4734,Recovery,7.0,W.T.P.,Eminem,0.0319,0.77,238173.0,0.937,0.0,9.0,0.348,-2.327,1.0,0.247,95.011,4.0,0.685,47BiFcV59TQi2s9SkBo2pb
4735,Recovery,7.0,Going Through Changes,Eminem,0.0197,0.693,298893.0,0.899,0.0,0.0,0.0594,-4.084,1.0,0.259,86.048,4.0,0.319,47BiFcV59TQi2s9SkBo2pb
4736,Recovery,7.0,Not Afraid,Eminem,0.529,0.855,248133.0,0.954,0.0,0.0,0.205,-1.19,0.0,0.264,114.635,5.0,0.668,47BiFcV59TQi2s9SkBo2pb
4737,Recovery,7.0,Seduction,Eminem,0.124,0.628,275400.0,0.847,0.0,6.0,0.652,-4.386,0.0,0.387,78.031,4.0,0.504,47BiFcV59TQi2s9SkBo2pb
4738,Recovery,7.0,No Love,Eminem,0.119,0.522,299507.0,0.932,0.0,11.0,0.177,-2.87,1.0,0.255,129.473,4.0,0.33,47BiFcV59TQi2s9SkBo2pb
4739,Recovery,7.0,Space Bound,Eminem,0.0417,0.668,278640.0,0.886,0.0,0.0,0.459,-3.474,1.0,0.117,142.002,4.0,0.503,47BiFcV59TQi2s9SkBo2pb
4740,Recovery,7.0,Cinderella Man,Eminem,0.234,0.679,279013.0,0.908,0.0,8.0,0.0821,-3.411,1.0,0.202,85.918,4.0,0.687,47BiFcV59TQi2s9SkBo2pb
4741,Recovery,7.0,25 To Life,Eminem,0.239,0.701,241587.0,0.931,0.0,8.0,0.194,-0.945,0.0,0.243,79.996,4.0,0.362,47BiFcV59TQi2s9SkBo2pb
4742,Recovery,7.0,So Bad,Eminem,0.304,0.773,325347.0,0.811,0.0,1.0,0.174,0.496,1.0,0.0882,81.037,4.0,0.774,47BiFcV59TQi2s9SkBo2pb
4743,Recovery,7.0,Almost Famous,Eminem,0.0253,0.537,292480.0,0.961,0.0,0.0,0.332,-1.498,1.0,0.295,82.44,4.0,0.487,47BiFcV59TQi2s9SkBo2pb
4744,Recovery,7.0,Love The Way You Lie,Eminem,0.241,0.749,263373.0,0.925,0.0,10.0,0.52,-5.034,1.0,0.227,86.989,4.0,0.641,47BiFcV59TQi2s9SkBo2pb
4745,Recovery,7.0,You’re Never Over,Eminem,0.0193,0.691,305680.0,0.96,0.0,4.0,0.0626,-1.616,1.0,0.198,157.02,4.0,0.645,47BiFcV59TQi2s9SkBo2pb
4746,Recovery,7.0,Untitled,Eminem,0.34,0.857,194440.0,0.841,0.0,11.0,0.161,-2.839,1.0,0.103,112.023,3.0,0.74,47BiFcV59TQi2s9SkBo2pb
4747,Relapse,2.0,Dr. West - Skit,Eminem,0.43,0.519,89547.0,0.438,1.62e-05,4.0,0.611,-11.771,1.0,0.361,128.793,4.0,0.135,7MZzYkbHL9Tk3O6WeD4Z0Z
4748,Relapse,2.0,3 a.m.,Eminem,0.0566,0.803,319853.0,0.817,0.0,4.0,0.0601,-2.666,0.0,0.364,76.507,4.0,0.747,7MZzYkbHL9Tk3O6WeD4Z0Z
4749,Relapse,2.0,My Mom,Eminem,0.271,0.588,319867.0,0.883,0.0,5.0,0.159,-1.447,0.0,0.361,180.316,4.0,0.769,7MZzYkbHL9Tk3O6WeD4Z0Z
4750,Relapse,2.0,Insane,Eminem,0.252,0.873,181360.0,0.872,0.0,9.0,0.335,-0.883,0.0,0.17,97.978,4.0,0.683,7MZzYkbHL9Tk3O6WeD4Z0Z
4751,Relapse,2.0,Bagpipes From Baghdad,Eminem,0.0969,0.743,283067.0,0.911,0.0,5.0,0.0922,-2.414,0.0,0.262,93.037,4.0,0.375,7MZzYkbHL9Tk3O6WeD4Z0Z
4752,Relapse,2.0,Hello,Eminem,0.171,0.862,248200.0,0.93,0.0,1.0,0.582,-5.844,1.0,0.176,95.984,4.0,0.738,7MZzYkbHL9Tk3O6WeD4Z0Z
4753,Relapse,2.0,Tonya - Skit,Eminem,0.263,0.541,42227.0,0.962,1.05e-06,6.0,0.425,-4.444,1.0,0.33,115.637,3.0,0.163,7MZzYkbHL9Tk3O6WeD4Z0Z
4754,Relapse,2.0,Same Song & Dance,Eminem,0.146,0.802,246640.0,0.714,0.0,10.0,0.483,-4.604,0.0,0.259,101.991,4.0,0.216,7MZzYkbHL9Tk3O6WeD4Z0Z
4755,Relapse,2.0,We Made You,Eminem,0.101,0.922,269613.0,0.859,1.12e-06,2.0,0.139,-1.152,1.0,0.079,114.001,4.0,0.616,7MZzYkbHL9Tk3O6WeD4Z0Z
4756,Relapse,2.0,Medicine Ball,Eminem,0.118,0.647,237347.0,0.943,0.0,1.0,0.157,-2.61,1.0,0.281,119.893,5.0,0.68,7MZzYkbHL9Tk3O6WeD4Z0Z
4757,Relapse,2.0,Paul - Skit,Eminem,0.964,0.742,19400.0,0.414,0.0,9.0,0.799,-18.755,0.0,0.923,129.943,4.0,0.43,7MZzYkbHL9Tk3O6WeD4Z0Z
4758,Relapse,2.0,Stay Wide Awake,Eminem,0.228,0.784,319973.0,0.846,0.0,10.0,0.233,-3.333,0.0,0.295,75.145,4.0,0.67,7MZzYkbHL9Tk3O6WeD4Z0Z
4759,Relapse,2.0,Old Time's Sake,Eminem,0.0533,0.767,278160.0,0.829,0.0,1.0,0.352,-2.009,1.0,0.302,176.022,4.0,0.81,7MZzYkbHL9Tk3O6WeD4Z0Z
4760,Relapse,2.0,Must Be The Ganja,Eminem,0.343,0.759,242907.0,0.81,0.0,1.0,0.34,-0.026,1.0,0.288,83.03,4.0,0.78,7MZzYkbHL9Tk3O6WeD4Z0Z
4761,Relapse,2.0,Mr. Mathers - Skit,Eminem,0.15,0.536,42387.0,0.684,1.16e-06,4.0,0.769,-6.934,1.0,0.2,121.57,5.0,0.45,7MZzYkbHL9Tk3O6WeD4Z0Z
4762,Relapse,2.0,Deja Vu,Eminem,0.209,0.702,283520.0,0.866,0.0,4.0,0.265,-1.924,0.0,0.205,83.997,4.0,0.606,7MZzYkbHL9Tk3O6WeD4Z0Z
4763,Relapse,2.0,Beautiful,Eminem,0.266,0.724,392827.0,0.685,0.0,5.0,0.0771,-4.413,0.0,0.0768,132.09,4.0,0.524,7MZzYkbHL9Tk3O6WeD4Z0Z
4764,Relapse,2.0,Crack A Bottle,Eminem,0.0887,0.674,297520.0,0.879,0.0,6.0,0.11,-2.573,0.0,0.174,84.08,4.0,0.403,7MZzYkbHL9Tk3O6WeD4Z0Z
4765,Relapse,2.0,Steve Berman - Skit,Eminem,0.565,0.698,89187.0,0.424,0.0,11.0,0.862,-14.272,1.0,0.905,103.148,3.0,0.772,7MZzYkbHL9Tk3O6WeD4Z0Z
4766,Relapse,2.0,Underground,Eminem,0.135,0.631,371453.0,0.798,0.0,8.0,0.563,-3.473,1.0,0.394,107.235,4.0,0.528,7MZzYkbHL9Tk3O6WeD4Z0Z
4767,Relapse,2.0,Forever,Eminem,0.275,0.385,357707.0,0.908,0.0,5.0,0.223,-2.428,0.0,0.389,79.275,4.0,0.538,7MZzYkbHL9Tk3O6WeD4Z0Z
4768,Relapse,2.0,Hell Breaks Loose,Eminem,0.123,0.685,244160.0,0.884,0.0,6.0,0.105,-3.072,1.0,0.188,79.903,4.0,0.902,7MZzYkbHL9Tk3O6WeD4Z0Z
4769,Relapse,2.0,Buffalo Bill,Eminem,0.0258,0.696,236840.0,0.885,0.0,10.0,0.247,-3.804,0.0,0.348,175.912,4.0,0.708,7MZzYkbHL9Tk3O6WeD4Z0Z
4770,Relapse,2.0,Elevator,Eminem,0.328,0.783,292933.0,0.795,0.0,7.0,0.332,-3.827,0.0,0.327,90.488,4.0,0.559,7MZzYkbHL9Tk3O6WeD4Z0Z
4771,Relapse,2.0,Taking My Ball,Eminem,0.00751,0.701,302587.0,0.879,0.0,1.0,0.219,-3.206,1.0,0.102,90.999,4.0,0.528,7MZzYkbHL9Tk3O6WeD4Z0Z
4772,Relapse,2.0,Music Box,Eminem,0.0136,0.462,304907.0,0.719,0.0,4.0,0.224,-5.109,0.0,0.251,81.66,4.0,0.427,7MZzYkbHL9Tk3O6WeD4Z0Z
4773,Relapse,2.0,Drop The Bomb On 'Em,Eminem,0.0299,0.908,287267.0,0.695,0.0,11.0,0.113,-3.988,0.0,0.21,92.005,4.0,0.364,7MZzYkbHL9Tk3O6WeD4Z0Z
4774,Relapse,2.0,My Darling,Eminem,0.276,0.515,319907.0,0.787,0.0,4.0,0.265,-6.633,1.0,0.451,170.975,4.0,0.43,7MZzYkbHL9Tk3O6WeD4Z0Z
4775,Relapse,2.0,Careful What You Wish For,Eminem,0.144,0.726,227187.0,0.616,0.0,6.0,0.316,-6.677,0.0,0.364,82.548,4.0,0.607,7MZzYkbHL9Tk3O6WeD4Z0Z
4776,The Eminem Show,6.0,Curtains Up - Skit,Eminem,0.0102,0.396,29960.0,0.137,0.966,2.0,0.0984,-19.912,1.0,0.037,78.45,4.0,0.0327,2cWBwpqMsDJC1ZUwz813lo
4777,The Eminem Show,6.0,White America,Eminem,0.0141,0.649,324569.0,0.613,0.0,1.0,0.169,-5.571,1.0,0.196,75.018,4.0,0.165,2cWBwpqMsDJC1ZUwz813lo
4778,The Eminem Show,6.0,Business,Eminem,0.0435,0.916,251760.0,0.817,2.61e-06,7.0,0.111,-4.487,1.0,0.221,96.426,4.0,0.527,2cWBwpqMsDJC1ZUwz813lo
4779,The Eminem Show,6.0,Cleanin' Out My Closet,Eminem,0.0835,0.911,297933.0,0.743,0.0,9.0,0.106,-5.005,0.0,0.219,148.012,4.0,0.878,2cWBwpqMsDJC1ZUwz813lo
4780,The Eminem Show,6.0,Square Dance,Eminem,0.0296,0.726,324040.0,0.684,0.0,8.0,0.0894,-1.802,1.0,0.262,82.054,4.0,0.678,2cWBwpqMsDJC1ZUwz813lo
4781,The Eminem Show,6.0,The Kiss - Skit,Eminem,0.224,0.596,75533.0,0.459,0.0,0.0,0.484,-13.964,0.0,0.474,95.386,4.0,0.58,2cWBwpqMsDJC1ZUwz813lo
4782,The Eminem Show,6.0,Soldier,Eminem,0.0353,0.857,226427.0,0.917,0.000234,8.0,0.167,-3.163,1.0,0.208,94.528,4.0,0.533,2cWBwpqMsDJC1ZUwz813lo
4783,The Eminem Show,6.0,Say Goodbye Hollywood,Eminem,0.0576,0.745,272707.0,0.675,0.0,9.0,0.0917,-5.109,0.0,0.183,94.247,4.0,0.667,2cWBwpqMsDJC1ZUwz813lo
4784,The Eminem Show,6.0,Drips,Eminem,0.0349,0.81,285600.0,0.692,0.0,8.0,0.096,-4.859,1.0,0.303,83.984,4.0,0.644,2cWBwpqMsDJC1ZUwz813lo
4785,The Eminem Show,6.0,Without Me,Eminem,0.00348,0.929,290227.0,0.65,0.0,7.0,0.308,-2.882,1.0,0.0858,112.249,4.0,0.655,2cWBwpqMsDJC1ZUwz813lo
4786,The Eminem Show,6.0,Paul Rosenberg - Skit,Eminem,0.984,0.716,22707.0,0.286,0.0,10.0,0.555,-17.146,1.0,0.954,71.591,3.0,0.966,2cWBwpqMsDJC1ZUwz813lo
4787,The Eminem Show,6.0,Sing For The Moment,Eminem,0.00196,0.664,339667.0,0.81,1.62e-06,5.0,0.0559,-4.295,0.0,0.0983,164.052,4.0,0.162,2cWBwpqMsDJC1ZUwz813lo
4788,The Eminem Show,6.0,Superman,Eminem,0.015,0.803,350227.0,0.753,0.0,4.0,0.204,-3.542,0.0,0.0625,129.998,4.0,0.557,2cWBwpqMsDJC1ZUwz813lo
4789,The Eminem Show,6.0,Hailie's Song,Eminem,0.0178,0.781,320707.0,0.745,0.000105,7.0,0.0793,-3.487,1.0,0.165,80.972,4.0,0.47,2cWBwpqMsDJC1ZUwz813lo
4790,The Eminem Show,6.0,Steve Berman - Skit,Eminem,0.118,0.67,33160.0,0.113,0.0,1.0,0.1,-23.932,1.0,0.675,131.304,3.0,0.395,2cWBwpqMsDJC1ZUwz813lo
4791,The Eminem Show,6.0,When The Music Stops,Eminem,0.0555,0.764,268933.0,0.553,0.0,8.0,0.0783,-3.719,0.0,0.0837,93.008,3.0,0.103,2cWBwpqMsDJC1ZUwz813lo
4792,The Eminem Show,6.0,Say What You Say,Eminem,0.189,0.909,309867.0,0.548,0.0,2.0,0.153,-3.664,1.0,0.412,113.358,5.0,0.42,2cWBwpqMsDJC1ZUwz813lo
4793,The Eminem Show,6.0,'Till I Collapse,Eminem,0.0757,0.572,297893.0,0.853,0.0,1.0,0.0798,-3.203,1.0,0.217,171.297,4.0,0.102,2cWBwpqMsDJC1ZUwz813lo
4794,The Eminem Show,6.0,My Dad's Gone Crazy,Eminem,0.111,0.741,266907.0,0.693,0.0,7.0,0.324,-4.991,1.0,0.495,175.913,4.0,0.771,2cWBwpqMsDJC1ZUwz813lo
4795,The Eminem Show,6.0,Curtains Close,Eminem,0.636,0.661,60667.0,0.425,0.000126,11.0,0.341,-20.377,1.0,0.552,96.182,3.0,0.618,2cWBwpqMsDJC1ZUwz813lo
4796,The Marshall Mathers LP,8.0,Public Service Announcement 2000,Eminem,0.00974,0.708,27867.0,0.253,0.0,5.0,0.692,-20.497,0.0,0.932,130.833,5.0,0.548,6t7956yu5zYf5A829XRiHC
4797,The Marshall Mathers LP,8.0,Kill You,Eminem,0.154,0.807,264400.0,0.561,5.48e-05,11.0,0.302,-8.187,1.0,0.437,107.092,4.0,0.672,6t7956yu5zYf5A829XRiHC
4798,The Marshall Mathers LP,8.0,Stan,Eminem,0.0369,0.778,404107.0,0.769,4.03e-06,6.0,0.548,-4.331,0.0,0.248,80.044,4.0,0.484,6t7956yu5zYf5A829XRiHC
4799,The Marshall Mathers LP,8.0,Paul - Skit,Eminem,0.746,0.0,10600.0,0.203,0.0,6.0,0.624,-20.237,1.0,0.0,0.0,0.0,0.0,6t7956yu5zYf5A829XRiHC
4800,The Marshall Mathers LP,8.0,Who Knew,Eminem,0.154,0.815,227760.0,0.601,0.0,7.0,0.115,-4.468,1.0,0.332,101.292,4.0,0.756,6t7956yu5zYf5A829XRiHC
4801,The Marshall Mathers LP,8.0,Steve Berman,Eminem,0.617,0.753,53573.0,0.667,0.0,1.0,0.392,-10.619,0.0,0.697,56.385,4.0,0.807,6t7956yu5zYf5A829XRiHC
4802,The Marshall Mathers LP,8.0,The Way I Am,Eminem,0.13,0.81,290427.0,0.871,0.0,4.0,0.313,-2.672,0.0,0.241,87.328,4.0,0.299,6t7956yu5zYf5A829XRiHC
4803,The Marshall Mathers LP,8.0,The Real Slim Shady,Eminem,0.0339,0.95,284200.0,0.665,0.0,5.0,0.0453,-4.286,0.0,0.061,104.504,4.0,0.76,6t7956yu5zYf5A829XRiHC
4804,The Marshall Mathers LP,8.0,Remember Me?,Eminem,0.00319,0.807,218840.0,0.885,0.0,8.0,0.305,-3.328,0.0,0.35,89.962,4.0,0.73,6t7956yu5zYf5A829XRiHC
4805,The Marshall Mathers LP,8.0,I'm Back,Eminem,0.0117,0.887,309760.0,0.597,2.79e-05,11.0,0.306,-4.011,0.0,0.226,90.021,4.0,0.843,6t7956yu5zYf5A829XRiHC
4806,The Marshall Mathers LP,8.0,Marshall Mathers,Eminem,0.0357,0.689,321267.0,0.761,0.0,11.0,0.0718,-3.585,0.0,0.188,96.065,4.0,0.272,6t7956yu5zYf5A829XRiHC
4807,The Marshall Mathers LP,8.0,Ken Kaniff - Skit,Eminem,0.259,0.61,61800.0,0.715,0.0,7.0,0.491,-10.756,0.0,0.551,94.945,4.0,0.491,6t7956yu5zYf5A829XRiHC
4808,The Marshall Mathers LP,8.0,Drug Ballad,Eminem,0.031,0.925,300267.0,0.708,0.0,1.0,0.114,-3.643,0.0,0.0565,104.754,4.0,0.621,6t7956yu5zYf5A829XRiHC
4809,The Marshall Mathers LP,8.0,Amityville,Eminem,0.0191,0.73,254773.0,0.923,0.0,2.0,0.3,-3.323,0.0,0.258,80.06,4.0,0.659,6t7956yu5zYf5A829XRiHC
4810,The Marshall Mathers LP,8.0,Bitch Please II,Eminem,0.0734,0.924,288200.0,0.596,0.0,1.0,0.14,-3.287,1.0,0.113,95.502,4.0,0.788,6t7956yu5zYf5A829XRiHC
4811,The Marshall Mathers LP,8.0,Kim,Eminem,0.0203,0.549,377893.0,0.919,0.0,4.0,0.456,-2.956,0.0,0.448,142.728,4.0,0.0956,6t7956yu5zYf5A829XRiHC
4812,The Marshall Mathers LP,8.0,Under The Influence,Eminem,0.0183,0.919,321667.0,0.761,0.0,6.0,0.131,-4.593,1.0,0.285,97.008,4.0,0.706,6t7956yu5zYf5A829XRiHC
4813,The Marshall Mathers LP,8.0,Criminal,Eminem,0.116,0.796,319600.0,0.716,0.0,0.0,0.234,-6.285,1.0,0.279,102.07,4.0,0.505,6t7956yu5zYf5A829XRiHC
4815,Chief,1.0,Creepin',Eric Church,0.0389,0.464,232720.0,0.889,0.0272,5.0,0.31,-5.042,1.0,0.0497,87.858,4.0,0.539,5dtw6CoMhbrSj01YUvdQOF
4816,Chief,1.0,Drink In My Hand,Eric Church,0.00635,0.626,191307.0,0.913,0.0,0.0,0.293,-4.452,1.0,0.0318,113.044,4.0,0.946,5dtw6CoMhbrSj01YUvdQOF
4817,Chief,1.0,Keep On,Eric Church,0.042,0.599,158760.0,0.932,0.0,10.0,0.123,-3.371,0.0,0.0423,93.991,4.0,0.961,5dtw6CoMhbrSj01YUvdQOF
4818,Chief,1.0,Like Jesus Does,Eric Church,0.439,0.576,198733.0,0.355,4.55e-05,1.0,0.13,-8.388,1.0,0.033,137.232,4.0,0.299,5dtw6CoMhbrSj01YUvdQOF
4819,Chief,1.0,Hungover & Hard Up,Eric Church,0.245,0.674,173200.0,0.717,0.000741,0.0,0.387,-6.487,1.0,0.0328,76.053,4.0,0.82,5dtw6CoMhbrSj01YUvdQOF
4820,Chief,1.0,Homeboy,Eric Church,0.015,0.558,227227.0,0.673,0.000655,6.0,0.0758,-4.914,1.0,0.0291,139.985,4.0,0.445,5dtw6CoMhbrSj01YUvdQOF
4821,Chief,1.0,Country Music Jesus,Eric Church,0.000796,0.62,232880.0,0.744,4.31e-05,5.0,0.111,-5.075,1.0,0.0359,113.074,4.0,0.598,5dtw6CoMhbrSj01YUvdQOF
4822,Chief,1.0,Jack Daniels,Eric Church,0.257,0.735,304040.0,0.732,0.0698,2.0,0.0587,-6.284,1.0,0.0415,144.674,4.0,0.92,5dtw6CoMhbrSj01YUvdQOF
4823,Chief,1.0,Springsteen,Eric Church,0.1,0.692,263387.0,0.809,9.77e-05,2.0,0.185,-5.935,1.0,0.0255,104.023,4.0,0.927,5dtw6CoMhbrSj01YUvdQOF
4824,Chief,1.0,I'm Gettin' Stoned,Eric Church,0.0144,0.534,242853.0,0.976,0.000621,7.0,0.085,-4.201,0.0,0.0425,90.471,4.0,0.961,5dtw6CoMhbrSj01YUvdQOF
4825,Chief,1.0,Over When It's Over,Eric Church,0.0296,0.564,159720.0,0.531,0.0,0.0,0.107,-5.88,1.0,0.0359,138.406,4.0,0.842,5dtw6CoMhbrSj01YUvdQOF
4826,The Outsiders,1.0,The Outsiders,Eric Church,0.267,0.483,252893.0,0.807,6.97e-05,7.0,0.097,-5.229,1.0,0.0644,79.959,4.0,0.311,7Ad3sRoSJmRcjtd5Ce27Oj
4827,The Outsiders,1.0,A Man Who Was Gonna Die Young,Eric Church,0.951,0.498,193787.0,0.0969,0.0,11.0,0.105,-16.482,1.0,0.0435,144.077,4.0,0.39,7Ad3sRoSJmRcjtd5Ce27Oj
4828,The Outsiders,1.0,Cold One,Eric Church,0.0773,0.592,205227.0,0.894,0.00313,6.0,0.543,-5.757,1.0,0.0648,147.943,4.0,0.774,7Ad3sRoSJmRcjtd5Ce27Oj
4829,The Outsiders,1.0,Roller Coaster Ride,Eric Church,0.165,0.776,276373.0,0.691,0.121,9.0,0.344,-8.331,1.0,0.0333,120.003,4.0,0.897,7Ad3sRoSJmRcjtd5Ce27Oj
4830,The Outsiders,1.0,Talladega,Eric Church,0.0538,0.584,262280.0,0.672,0.0481,1.0,0.0885,-8.309,1.0,0.0294,144.0,4.0,0.556,7Ad3sRoSJmRcjtd5Ce27Oj
4831,The Outsiders,1.0,Broke Record,Eric Church,0.141,0.715,209787.0,0.601,0.012,9.0,0.0516,-7.84,0.0,0.0403,83.012,4.0,0.961,7Ad3sRoSJmRcjtd5Ce27Oj
4832,The Outsiders,1.0,Like A Wrecking Ball,Eric Church,0.35,0.691,198907.0,0.336,0.000684,0.0,0.119,-10.843,1.0,0.0392,135.954,4.0,0.613,7Ad3sRoSJmRcjtd5Ce27Oj
4833,The Outsiders,1.0,That’s Damn Rock & Roll,Eric Church,0.0391,0.713,266480.0,0.839,0.000475,7.0,0.0753,-4.797,1.0,0.0544,113.047,4.0,0.746,7Ad3sRoSJmRcjtd5Ce27Oj
4834,The Outsiders,1.0,Dark Side,Eric Church,0.625,0.553,218147.0,0.34,0.00179,0.0,0.642,-14.879,1.0,0.0436,85.051,4.0,0.382,7Ad3sRoSJmRcjtd5Ce27Oj
4835,The Outsiders,1.0,"Devil, Devil (Prelude: Princess Of Darkness)",Eric Church,0.0462,0.506,482827.0,0.886,0.0717,7.0,0.308,-6.693,1.0,0.0423,100.61,4.0,0.46,7Ad3sRoSJmRcjtd5Ce27Oj
4836,The Outsiders,1.0,Give Me Back My Hometown,Eric Church,0.506,0.619,252493.0,0.677,0.0592,1.0,0.0825,-7.789,1.0,0.0295,103.96,4.0,0.5,7Ad3sRoSJmRcjtd5Ce27Oj
4837,The Outsiders,1.0,The Joint,Eric Church,0.796,0.822,229120.0,0.368,0.0572,1.0,0.0631,-16.527,1.0,0.139,152.057,4.0,0.66,7Ad3sRoSJmRcjtd5Ce27Oj
4838,461 Ocean Boulevard,4.0,Motherless Children,Eric Clapton,0.0508,0.556,291080.0,0.758,0.605,9.0,0.284,-14.826,1.0,0.0366,127.897,4.0,0.752,73cxqemPE6sVoCkwRuPU6E
4839,461 Ocean Boulevard,4.0,Give Me Strength,Eric Clapton,0.771,0.566,171867.0,0.0993,0.0653,4.0,0.106,-23.131,1.0,0.0335,137.809,4.0,0.32,73cxqemPE6sVoCkwRuPU6E
4840,461 Ocean Boulevard,4.0,Willie And The Hand Jive,Eric Clapton,0.242,0.674,209867.0,0.188,0.0163,9.0,0.0434,-21.337,1.0,0.497,181.126,4.0,0.796,73cxqemPE6sVoCkwRuPU6E
4841,461 Ocean Boulevard,4.0,Get Ready,Eric Clapton,0.661,0.775,227493.0,0.237,0.213,7.0,0.191,-19.149,1.0,0.121,92.991,4.0,0.637,73cxqemPE6sVoCkwRuPU6E
4842,461 Ocean Boulevard,4.0,I Shot The Sheriff,Eric Clapton,0.0934,0.719,263573.0,0.523,0.00412,7.0,0.111,-15.483,1.0,0.0492,94.465,4.0,0.668,73cxqemPE6sVoCkwRuPU6E
4843,461 Ocean Boulevard,4.0,I Can't Hold Out,Eric Clapton,0.245,0.68,252280.0,0.187,0.573,9.0,0.0965,-23.184,1.0,0.0437,121.784,4.0,0.738,73cxqemPE6sVoCkwRuPU6E
4844,461 Ocean Boulevard,4.0,Please Be With Me,Eric Clapton,0.847,0.632,206267.0,0.132,0.00213,7.0,0.124,-21.379,1.0,0.0295,107.006,4.0,0.248,73cxqemPE6sVoCkwRuPU6E
4845,461 Ocean Boulevard,4.0,Let It Grow,Eric Clapton,0.416,0.419,298000.0,0.295,0.368,4.0,0.167,-17.587,1.0,0.0261,77.702,4.0,0.289,73cxqemPE6sVoCkwRuPU6E
4846,461 Ocean Boulevard,4.0,Steady Rollin' Man,Eric Clapton,0.339,0.705,192133.0,0.799,0.536,2.0,0.071,-14.73,1.0,0.0356,95.635,4.0,0.805,73cxqemPE6sVoCkwRuPU6E
4847,461 Ocean Boulevard,4.0,Mainline Florida,Eric Clapton,0.155,0.571,244507.0,0.534,0.152,9.0,0.573,-13.575,1.0,0.0394,121.55,4.0,0.772,73cxqemPE6sVoCkwRuPU6E
4848,From The Cradle,1.0,Blues Before Sunrise,Eric Clapton,0.155,0.545,177507.0,0.724,0.00288,1.0,0.0976,-6.51,1.0,0.0295,100.419,4.0,0.686,0im1aMw5Wf5PUOdRKVLU1w
4849,From The Cradle,1.0,Third Degree,Eric Clapton,0.727,0.55,308893.0,0.312,0.0188,9.0,0.0737,-8.549,0.0,0.0348,125.259,3.0,0.416,0im1aMw5Wf5PUOdRKVLU1w
4850,From The Cradle,1.0,Reconsider Baby,Eric Clapton,0.142,0.564,200200.0,0.616,0.0108,0.0,0.339,-9.877,1.0,0.0762,93.592,4.0,0.753,0im1aMw5Wf5PUOdRKVLU1w
4851,From The Cradle,1.0,Hoochie Coochie Man,Eric Clapton,0.493,0.613,195800.0,0.446,0.00809,4.0,0.116,-6.101,0.0,0.0564,78.283,4.0,0.852,0im1aMw5Wf5PUOdRKVLU1w
4852,From The Cradle,1.0,Five Long Years,Eric Clapton,0.0744,0.468,287933.0,0.618,0.000205,4.0,0.0704,-7.543,0.0,0.0321,93.569,3.0,0.688,0im1aMw5Wf5PUOdRKVLU1w
4853,From The Cradle,1.0,I'm Tore Down,Eric Clapton,0.405,0.667,182600.0,0.658,6.23e-06,5.0,0.32,-5.945,1.0,0.0355,132.018,4.0,0.904,0im1aMw5Wf5PUOdRKVLU1w
